week_start,campaign_id,country_code,device,impressions,clicks,spend_aed,sessions,engaged_sessions,new_users,add_to_cart,begin_checkout,purchases,revenue_aed
2024-03-25,9,BH,Desktop,49603,386,189.56,387,190,347,21,10,5,484.19
2024-03-25,9,BH,Mobile,167286,1123,561.97,1122,464,1024,40,20,9,941.93
2024-03-25,9,BH,Tablet,11411,79,40.02,80,36,73,4,2,1,78.45
2024-03-25,9,OM,Desktop,62802,492,221.85,496,238,449,25,14,6,559.58
2024-03-25,9,OM,Mobile,232173,1508,665.59,1522,637,1373,52,27,12,1116.47
2024-03-25,9,OM,Tablet,15381,110,48.66,111,49,99,5,2,1,102.77
2024-03-25,9,QA,Desktop,68659,544,371.81,548,272,494,34,17,8,1043.85
2024-03-25,9,QA,Mobile,257742,1726,1175.45,1726,728,1540,70,36,16,2238.35
2024-03-25,9,QA,Tablet,15975,112,78.87,114,50,103,6,3,1,196.58
2024-03-25,9,SA,Desktop,213267,1683,936.41,1699,852,1508,94,49,22,2345.01
2024-03-25,9,SA,Mobile,789306,5256,2847.46,5271,2176,4679,192,99,44,4894.17
2024-03-25,9,SA,Tablet,51731,363,195.53,364,160,330,16,8,4,376.7
2024-03-25,10,AE,Desktop,14486,99,857.59,99,75,68,12,6,4,1028.93
2024-03-25,10,AE,Mobile,59003,337,2844.57,341,210,240,28,14,9,2125.7
2024-03-25,10,AE,Tablet,3740,22,189.55,22,15,15,2,1,1,178.49
2024-03-25,10,BH,Desktop,2486,17,119.69,17,12,12,2,1,1,117.87
2024-03-25,10,BH,Mobile,9741,54,358.33,54,33,38,4,2,1,245.01
2024-03-25,10,BH,Tablet,598,3,24.37,3,2,2,0,0,0,19.88
2024-03-25,10,OM,Desktop,3316,22,139.09,22,17,16,2,1,1,156.82
2024-03-25,10,OM,Mobile,10823,63,391.98,63,38,44,4,2,1,271.22
2024-03-25,10,OM,Tablet,801,5,29.54,5,3,4,0,0,0,26.14
2024-03-25,10,QA,Desktop,3354,23,216.42,23,17,16,3,2,1,259.25
2024-03-25,10,QA,Mobile,12266,72,706.2,72,45,51,6,3,2,490.12
2024-03-25,10,QA,Tablet,846,5,49.14,5,3,4,1,0,0,45.06
2024-03-25,10,SA,Desktop,11198,75,583.96,75,55,52,8,4,3,570.1
2024-03-25,10,SA,Mobile,41526,231,1782.85,233,143,162,17,9,5,1174.16
2024-03-25,10,SA,Tablet,2647,16,127.52,16,11,12,1,1,0,102.7
2024-03-25,11,AE,Desktop,0,0,0.0,4471,3572,2542,770,402,258,36724.36
2024-03-25,11,AE,Mobile,0,0,0.0,14530,9854,8321,1654,885,547,76765.38
2024-03-25,11,AE,Tablet,0,0,0.0,975,688,577,125,66,41,5677.81
2024-03-25,11,BH,Desktop,0,0,0.0,608,503,350,94,49,30,3657.33
2024-03-25,11,BH,Mobile,0,0,0.0,1767,1227,1018,182,93,58,6857.86
2024-03-25,11,BH,Tablet,0,0,0.0,128,93,75,16,8,5,580.01
2024-03-25,11,OM,Desktop,0,0,0.0,699,564,404,98,51,31,3434.14
2024-03-25,11,OM,Mobile,0,0,0.0,2202,1492,1283,200,106,66,7028.6
2024-03-25,11,OM,Tablet,0,0,0.0,159,116,93,19,10,6,666.27
2024-03-25,11,QA,Desktop,0,0,0.0,1153,914,674,209,108,66,10564.79
2024-03-25,11,QA,Mobile,0,0,0.0,3731,2563,2164,421,213,131,20218.37
2024-03-25,11,QA,Tablet,0,0,0.0,268,192,154,38,20,12,1962.1
2024-03-25,11,SA,Desktop,0,0,0.0,2939,2325,1684,455,231,143,18264.51
2024-03-25,11,SA,Mobile,0,0,0.0,9257,6263,5354,927,488,305,39315.35
2024-03-25,11,SA,Tablet,0,0,0.0,651,468,370,81,42,26,3275.15
2024-03-25,12,AE,Desktop,0,0,0.0,2931,2570,526,887,450,324,50330.74
2024-03-25,12,AE,Mobile,0,0,0.0,8911,6532,1597,1701,848,594,90927.65
2024-03-25,12,AE,Tablet,0,0,0.0,614,488,110,141,74,53,7898.39
2024-03-25,12,BH,Desktop,0,0,0.0,373,326,67,104,54,39,5113.45
2024-03-25,12,BH,Mobile,0,0,0.0,1219,892,222,202,106,75,9959.69
2024-03-25,12,BH,Tablet,0,0,0.0,79,62,14,16,8,6,756.14
2024-03-25,12,OM,Desktop,0,0,0.0,444,392,79,112,59,41,4863.41
2024-03-25,12,OM,Mobile,0,0,0.0,1314,951,236,204,106,75,9391.94
2024-03-25,12,OM,Tablet,0,0,0.0,101,79,18,21,11,8,862.53
2024-03-25,12,QA,Desktop,0,0,0.0,738,636,134,235,124,89,14900.98
2024-03-25,12,QA,Mobile,0,0,0.0,2471,1790,443,487,250,174,30152.14
2024-03-25,12,QA,Tablet,0,0,0.0,183,145,33,44,22,15,2535.05
2024-03-25,12,SA,Desktop,0,0,0.0,1976,1750,347,538,274,189,25988.96
2024-03-25,12,SA,Mobile,0,0,0.0,5864,4243,1044,1013,525,379,51578.65
2024-03-25,12,SA,Tablet,0,0,0.0,420,335,76,91,47,32,4368.59
2024-03-25,13,AE,Desktop,0,0,0.0,3146,2504,893,871,461,312,45724.84
2024-03-25,13,AE,Mobile,0,0,0.0,9467,6264,2660,1692,899,639,98869.74
2024-03-25,13,AE,Tablet,0,0,0.0,633,446,174,136,70,48,7505.18
2024-03-25,13,BH,Desktop,0,0,0.0,404,317,113,97,52,37,4723.74
2024-03-25,13,BH,Mobile,0,0,0.0,1222,820,350,188,98,70,8736.34
2024-03-25,13,BH,Tablet,0,0,0.0,84,59,23,16,8,6,709.32
2024-03-25,13,OM,Desktop,0,0,0.0,457,353,126,104,52,37,4379.72
2024-03-25,13,OM,Mobile,0,0,0.0,1529,1029,425,227,119,82,9464.8
2024-03-25,13,OM,Tablet,0,0,0.0,98,70,28,17,9,6,731.99
2024-03-25,13,QA,Desktop,0,0,0.0,768,613,221,209,109,77,13019.17
2024-03-25,13,QA,Mobile,0,0,0.0,2524,1656,727,464,243,168,27471.83
2024-03-25,13,QA,Tablet,0,0,0.0,183,128,51,41,22,15,2580.08
2024-03-25,13,SA,Desktop,0,0,0.0,2068,1628,574,514,264,180,23779.36
2024-03-25,13,SA,Mobile,0,0,0.0,6485,4287,1803,1021,536,367,48731.33
2024-03-25,13,SA,Tablet,0,0,0.0,441,303,126,85,45,32,4248.19
2024-03-25,14,AE,Desktop,0,0,0.0,660,505,366,95,47,26,3587.08
2024-03-25,14,AE,Mobile,0,0,0.0,2074,1320,1132,193,100,57,7664.48
2024-03-25,14,AE,Tablet,0,0,0.0,142,98,78,15,8,4,621.65
2024-03-25,14,BH,Desktop,0,0,0.0,88,66,48,12,6,3,417.46
2024-03-25,14,BH,Mobile,0,0,0.0,278,174,151,23,12,7,757.79
2024-03-25,14,BH,Tablet,0,0,0.0,19,13,11,2,1,1,67.32
2024-03-25,14,OM,Desktop,0,0,0.0,103,78,55,12,7,4,406.53
2024-03-25,14,OM,Mobile,0,0,0.0,297,187,165,24,13,7,800.27
2024-03-25,14,OM,Tablet,0,0,0.0,22,15,12,2,1,1,66.17
2024-03-25,14,QA,Desktop,0,0,0.0,175,131,95,28,14,8,1230.58
2024-03-25,14,QA,Mobile,0,0,0.0,524,343,295,50,25,14,2212.0
2024-03-25,14,QA,Tablet,0,0,0.0,40,27,22,5,3,1,220.41
2024-03-25,14,SA,Desktop,0,0,0.0,447,339,245,60,30,17,2041.57
2024-03-25,14,SA,Mobile,0,0,0.0,1399,871,773,119,62,35,4464.81
2024-03-25,14,SA,Tablet,0,0,0.0,92,63,51,10,5,3,358.32
2024-04-01,1,AE,Desktop,5237,1040,1246.16,1044,955,651,383,201,134,19064.68
2024-04-01,1,AE,Mobile,20726,3374,3953.96,3403,2599,2070,774,416,292,38516.61
2024-04-01,1,AE,Tablet,1242,226,271.7,228,186,141,70,36,24,3460.52
2024-04-01,1,BH,Desktop,807,170,165.69,171,157,108,53,28,19,2220.33
2024-04-01,1,BH,Mobile,3158,532,505.93,537,412,332,117,61,41,4681.16
2024-04-01,1,BH,Tablet,210,38,38.1,39,31,24,10,5,4,447.71
2024-04-01,1,OM,Desktop,1023,214,188.41,215,200,134,68,36,24,2679.73
2024-04-01,1,OM,Mobile,4275,717,607.67,724,571,457,145,74,52,5715.28
2024-04-01,1,OM,Tablet,266,48,40.64,48,39,30,12,6,4,491.91
2024-04-01,1,QA,Desktop,1234,246,336.3,248,227,155,94,51,34,5120.85
2024-04-01,1,QA,Mobile,4650,764,1026.61,764,593,475,182,93,62,9236.29
2024-04-01,1,QA,Tablet,304,55,72.49,56,46,35,17,9,6,881.45
2024-04-01,1,SA,Desktop,4015,787,848.65,795,713,501,273,141,95,11714.07
2024-04-01,1,SA,Mobile,14842,2467,2634.44,2480,1928,1557,522,272,187,22227.69
2024-04-01,1,SA,Tablet,949,173,189.73,173,143,107,47,24,16,1900.63
2024-04-01,2,AE,Desktop,19993,1034,2867.12,1041,832,579,205,107,62,9123.92
2024-04-01,2,AE,Mobile,72294,3098,9028.98,3112,2062,1722,409,218,123,18549.36
2024-04-01,2,AE,Tablet,4921,219,632.63,220,156,120,37,19,10,1404.84
2024-04-01,2,BH,Desktop,3471,168,380.69,169,133,93,31,16,9,1095.59
2024-04-01,2,BH,Mobile,12177,516,1165.1,516,341,283,64,34,19,2346.74
2024-04-01,2,BH,Tablet,756,34,77.25,34,23,19,5,3,1,183.29
2024-04-01,2,OM,Desktop,4065,212,433.12,212,167,115,37,19,11,1218.94
2024-04-01,2,OM,Mobile,14875,652,1318.14,659,433,367,75,40,22,2569.97
2024-04-01,2,OM,Tablet,1076,48,97.25,48,34,27,7,3,2,219.59
2024-04-01,2,QA,Desktop,5223,254,784.44,254,198,138,56,29,16,2573.91
2024-04-01,2,QA,Mobile,16172,738,2359.18,745,485,422,110,57,31,5062.61
2024-04-01,2,QA,Tablet,1157,53,166.76,53,37,30,9,5,3,439.77
2024-04-01,2,SA,Desktop,14765,754,1919.2,759,594,419,145,75,40,5217.81
2024-04-01,2,SA,Mobile,53880,2283,5802.23,2302,1520,1272,281,141,77,9756.73
2024-04-01,2,SA,Tablet,3661,165,405.14,166,116,89,25,13,7,901.93
2024-04-01,3,AE,Desktop,86668,1997,3833.91,2015,1509,1412,456,240,138,19093.28
2024-04-01,3,AE,Mobile,341129,6726,12564.58,6744,4299,4864,995,513,301,42699.92
2024-04-01,3,AE,Tablet,21033,436,840.05,439,299,304,80,42,24,3318.41
2024-04-01,3,BH,Desktop,16317,374,555.04,380,293,259,80,41,24,2690.76
2024-04-01,3,BH,Mobile,56178,1112,1678.62,1116,720,767,150,81,47,5710.36
2024-04-01,3,BH,Tablet,3764,82,123.57,83,56,57,14,7,4,484.38
2024-04-01,3,OM,Desktop,18366,460,615.3,464,352,325,92,48,27,3138.19
2024-04-01,3,OM,Mobile,74762,1487,1965.64,1493,953,1049,192,98,57,6260.15
2024-04-01,3,OM,Tablet,4962,106,142.85,106,72,74,16,9,5,544.77
2024-04-01,3,QA,Desktop,22534,520,1082.79,527,408,368,127,66,40,6041.22
2024-04-01,3,QA,Mobile,80860,1603,3417.26,1624,1053,1147,249,127,74,11671.98
2024-04-01,3,QA,Tablet,5368,112,229.12,111,76,79,22,11,7,983.87
2024-04-01,3,SA,Desktop,71747,1651,2681.69,1660,1256,1167,329,167,98,12388.05
2024-04-01,3,SA,Mobile,258434,5164,8378.4,5158,3349,3650,721,372,213,26596.2
2024-04-01,3,SA,Tablet,18119,369,601.38,370,248,261,62,33,19,2336.4
2024-04-01,4,AE,Desktop,577414,5095,2381.73,5097,2276,4471,305,155,73,10080.49
2024-04-01,4,AE,Mobile,2156188,16532,7556.78,16599,6126,14906,633,343,161,20827.03
2024-04-01,4,AE,Tablet,134536,1112,522.51,1127,458,1009,55,28,13,1798.48
2024-04-01,4,BH,Desktop,96156,854,300.97,859,387,775,46,24,11,1219.69
2024-04-01,4,BH,Mobile,350914,2627,989.68,2639,984,2401,94,48,22,2374.19
2024-04-01,4,BH,Tablet,23889,189,69.82,189,76,171,8,4,2,228.71
2024-04-01,4,OM,Desktop,119446,1080,362.96,1089,492,978,57,30,14,1462.31
2024-04-01,4,OM,Mobile,451536,3506,1187.76,3535,1323,3195,119,62,29,3113.98
2024-04-01,4,OM,Tablet,30945,252,81.28,256,102,229,11,5,2,258.35
2024-04-01,4,QA,Desktop,136137,1208,621.14,1213,555,1109,73,38,17,2467.19
2024-04-01,4,QA,Mobile,496066,3720,1909.01,3751,1434,3337,161,84,38,5671.57
2024-04-01,4,QA,Tablet,32471,261,135.4,263,105,236,13,7,3,474.11
2024-04-01,4,SA,Desktop,413322,3683,1557.67,3690,1636,3354,206,110,49,5840.54
2024-04-01,4,SA,Mobile,1665480,12560,4857.39,12563,4679,11266,456,235,107,12891.04
2024-04-01,4,SA,Tablet,100236,803,336.36,814,329,730,37,19,9,1026.76
2024-04-01,5,AE,Desktop,189626,2310,3468.92,2338,1483,1855,254,133,67,9749.14
2024-04-01,5,AE,Mobile,671519,7033,10476.43,7153,3950,5766,516,270,136,18762.46
2024-04-01,5,AE,Tablet,46035,503,739.81,507,297,406,44,22,11,1468.19
2024-04-01,5,BH,Desktop,31411,385,465.41,387,254,306,38,20,10,1115.31
2024-04-01,5,BH,Mobile,115828,1195,1427.58,1204,660,947,73,36,19,2181.36
2024-04-01,5,BH,Tablet,7350,81,96.47,82,47,66,6,3,2,189.3
2024-04-01,5,OM,Desktop,41504,521,544.8,527,343,429,48,26,13,1461.33
2024-04-01,5,OM,Mobile,153672,1591,1620.25,1604,868,1266,95,50,24,2580.06
2024-04-01,5,OM,Tablet,9922,112,119.43,112,65,90,9,4,2,219.63
2024-04-01,5,QA,Desktop,44055,543,930.69,543,351,432,62,32,16,2534.59
2024-04-01,5,QA,Mobile,160943,1664,2828.52,1677,929,1353,129,66,33,5431.9
2024-04-01,5,QA,Tablet,11569,127,206.37,128,74,102,12,6,3,467.29
2024-04-01,5,SA,Desktop,142305,1682,2132.11,1686,1096,1344,166,85,43,5330.31
2024-04-01,5,SA,Mobile,536159,5530,7173.58,5585,2996,4447,360,190,93,11165.86
2024-04-01,5,SA,Tablet,33740,377,497.71,377,218,300,30,16,8,1026.2
2024-04-01,6,AE,Desktop,57589,1501,1608.14,1529,1273,343,492,251,162,23363.35
2024-04-01,6,AE,Mobile,234555,5244,5400.29,5281,3666,1168,1104,576,371,53418.08
2024-04-01,6,AE,Tablet,14907,366,377.33,370,270,82,94,51,34,5154.65
2024-04-01,6,BH,Desktop,10381,272,231.55,274,225,60,79,41,28,3510.18
2024-04-01,6,BH,Mobile,37585,866,714.09,871,594,194,163,83,55,6620.59
2024-04-01,6,BH,Tablet,2502,60,49.59,60,44,13,13,7,4,552.82
2024-04-01,6,OM,Desktop,13011,358,267.47,360,299,80,96,51,34,3837.8
2024-04-01,6,OM,Mobile,51013,1147,871.82,1160,816,258,202,105,67,7778.11
2024-04-01,6,OM,Tablet,3249,77,58.11,77,58,17,17,9,6,642.94
2024-04-01,6,QA,Desktop,14544,393,458.02,393,321,88,129,66,43,7114.79
2024-04-01,6,QA,Mobile,56633,1269,1460.96,1279,886,282,268,135,88,14368.5
2024-04-01,6,QA,Tablet,3625,86,100.54,87,64,19,22,11,7,1221.77
2024-04-01,6,SA,Desktop,45166,1198,1104.1,1206,1005,263,357,188,129,17146.69
2024-04-01,6,SA,Mobile,167017,3799,3558.3,3845,2691,836,727,382,254,33863.3
2024-04-01,6,SA,Tablet,11484,266,247.72,266,196,59,63,33,22,2897.99
2024-04-01,7,AE,Desktop,125232,2016,2666.22,2017,1410,1460,356,184,106,12739.71
2024-04-01,7,AE,Mobile,500433,6690,8923.26,6744,3977,5023,736,379,213,27943.51
2024-04-01,7,AE,Tablet,31322,446,598.81,449,282,333,60,31,18,2276.94
2024-04-01,7,BH,Desktop,21348,343,363.5,342,239,253,53,28,16,1758.01
2024-04-01,7,BH,Mobile,83066,1044,1108.87,1052,614,784,106,57,32,3698.77
2024-04-01,7,BH,Tablet,5151,72,75.3,73,46,54,9,4,3,260.85
2024-04-01,7,OM,Desktop,29259,461,433.36,465,324,352,67,35,21,2080.65
2024-04-01,7,OM,Mobile,104521,1406,1322.31,1411,832,1065,138,72,41,3993.35
2024-04-01,7,OM,Tablet,6901,97,90.96,97,60,73,11,6,3,326.3
2024-04-01,7,QA,Desktop,29325,441,675.53,446,313,335,82,41,24,3365.05
2024-04-01,7,QA,Mobile,116046,1558,2273.32,1577,937,1177,179,94,53,7383.77
2024-04-01,7,QA,Tablet,7741,105,161.71,107,66,78,15,8,4,634.23
2024-04-01,7,SA,Desktop,101182,1610,1866.39,1614,1112,1219,243,128,75,8261.33
2024-04-01,7,SA,Mobile,379703,4893,5865.35,4887,2856,3625,499,259,145,16511.29
2024-04-01,7,SA,Tablet,23557,324,386.12,326,198,239,41,21,11,1234.93
2024-04-01,8,AE,Desktop,284323,2873,2311.72,2893,1550,2542,249,133,62,7823.31
2024-04-01,8,AE,Mobile,1133872,9278,7587.88,9355,4119,8462,494,247,117,14320.11
2024-04-01,8,AE,Tablet,67707,592,495.07,601,283,528,40,21,10,1180.44
2024-04-01,8,BH,Desktop,46692,466,310.08,468,248,413,37,19,9,973.14
2024-04-01,8,BH,Mobile,174380,1509,976.36,1528,682,1350,76,39,18,1896.37
2024-04-01,8,BH,Tablet,11493,107,69.37,108,53,95,7,3,2,169.26
2024-04-01,8,OM,Desktop,61969,615,356.81,616,333,555,43,23,11,1141.2
2024-04-01,8,OM,Mobile,237584,2013,1163.73,2041,940,1786,96,50,25,2323.97
2024-04-01,8,OM,Tablet,15157,134,78.77,136,64,120,8,4,2,174.26
2024-04-01,8,QA,Desktop,66701,652,602.38,662,361,580,58,31,15,1959.39
2024-04-01,8,QA,Mobile,275374,2360,2095.25,2368,1079,2109,135,69,33,4432.62
2024-04-01,8,QA,Tablet,16160,151,133.56,151,72,132,11,6,3,397.36
2024-04-01,8,SA,Desktop,219841,2165,1617.37,2182,1185,1885,172,93,45,4928.09
2024-04-01,8,SA,Mobile,834353,6887,4873.37,6926,3128,6185,355,181,89,9542.98
2024-04-01,8,SA,Tablet,52860,480,346.5,484,234,429,31,16,8,899.77
2024-04-01,9,AE,Desktop,283769,2215,1372.52,2226,1106,2000,135,68,31,3950.02
2024-04-01,9,AE,Mobile,1047054,6899,4391.4,6958,2918,6311,269,140,64,7803.39
2024-04-01,9,AE,Tablet,63564,454,280.22,460,204,415,23,12,6,689.26
2024-04-01,9,BH,Desktop,46850,367,184.78,367,183,327,20,10,4,459.33
2024-04-01,9,BH,Mobile,178271,1167,579.85,1171,483,1060,40,20,9,986.66
2024-04-01,9,BH,Tablet,11936,84,41.1,84,37,75,4,2,1,85.41
2024-04-01,9,OM,Desktop,58078,468,206.25,470,230,427,23,12,5,536.05
2024-04-01,9,OM,Mobile,208564,1347,649.01,1365,569,1224,45,23,10,965.16
2024-04-01,9,OM,Tablet,15890,111,49.7,111,49,99,5,2,1,97.83
2024-04-01,9,QA,Desktop,68868,532,371.5,537,264,473,33,18,8,1059.8
2024-04-01,9,QA,Mobile,248308,1635,1148.11,1640,689,1472,67,35,15,2097.1
2024-04-01,9,QA,Tablet,16769,113,81.96,114,50,103,6,3,1,179.6
2024-04-01,9,SA,Desktop,213061,1679,917.4,1698,843,1510,94,49,21,2431.21
2024-04-01,9,SA,Mobile,765387,5293,2944.66,5323,2190,4753,196,103,45,4985.58
2024-04-01,9,SA,Tablet,51045,359,196.59,362,162,331,16,8,4,401.49
2024-04-01,10,AE,Desktop,15237,104,872.36,105,79,72,12,6,4,954.48
2024-04-01,10,AE,Mobile,57663,319,2752.97,320,197,221,25,13,8,2093.37
2024-04-01,10,AE,Tablet,3572,21,181.22,21,14,15,2,1,1,180.41
2024-04-01,10,BH,Desktop,2505,17,115.68,17,13,12,2,1,1,122.51
2024-04-01,10,BH,Mobile,9387,53,358.03,53,33,37,4,2,1,238.74
2024-04-01,10,BH,Tablet,613,4,25.83,4,2,3,0,0,0,22.35
2024-04-01,10,OM,Desktop,3103,21,129.32,21,15,14,2,1,1,140.49
2024-04-01,10,OM,Mobile,10916,62,402.41,62,39,44,4,2,1,275.59
2024-04-01,10,OM,Tablet,806,5,28.72,5,3,3,0,0,0,24.56
2024-04-01,10,QA,Desktop,3279,22,227.99,22,16,15,3,1,1,260.84
2024-04-01,10,QA,Mobile,12568,73,704.68,74,46,52,6,3,2,536.12
2024-04-01,10,QA,Tablet,846,5,49.08,5,3,4,0,0,0,48.37
2024-04-01,10,SA,Desktop,12130,79,601.08,80,59,56,10,5,3,668.03
2024-04-01,10,SA,Mobile,42255,244,1822.02,246,149,169,18,9,6,1333.7
2024-04-01,10,SA,Tablet,2550,15,123.06,16,10,11,1,1,0,96.89
2024-04-01,11,AE,Desktop,0,0,0.0,4461,3595,2576,750,388,248,36244.13
2024-04-01,11,AE,Mobile,0,0,0.0,14291,9895,8425,1608,871,537,76114.88
2024-04-01,11,AE,Tablet,0,0,0.0,954,685,552,134,70,44,6086.93
2024-04-01,11,BH,Desktop,0,0,0.0,624,498,357,97,51,32,3651.7
2024-04-01,11,BH,Mobile,0,0,0.0,1959,1325,1142,208,108,68,7958.09
2024-04-01,11,BH,Tablet,0,0,0.0,130,93,76,16,8,5,586.61
2024-04-01,11,OM,Desktop,0,0,0.0,694,566,401,99,49,31,3614.69
2024-04-01,11,OM,Mobile,0,0,0.0,2293,1593,1295,218,113,68,7585.83
2024-04-01,11,OM,Tablet,0,0,0.0,153,110,89,17,9,6,640.84
2024-04-01,11,QA,Desktop,0,0,0.0,1226,995,705,227,122,77,12365.86
2024-04-01,11,QA,Mobile,0,0,0.0,3637,2464,2109,406,215,128,19993.59
2024-04-01,11,QA,Tablet,0,0,0.0,282,203,164,40,21,13,1988.44
2024-04-01,11,SA,Desktop,0,0,0.0,3138,2568,1794,506,264,166,21731.34
2024-04-01,11,SA,Mobile,0,0,0.0,9756,6653,5725,984,509,318,40396.7
2024-04-01,11,SA,Tablet,0,0,0.0,695,506,401,90,48,30,3927.41
2024-04-01,12,AE,Desktop,0,0,0.0,3001,2666,533,869,442,296,44484.22
2024-04-01,12,AE,Mobile,0,0,0.0,8401,6199,1499,1554,795,559,82855.62
2024-04-01,12,AE,Tablet,0,0,0.0,631,486,112,144,75,52,7817.23
2024-04-01,12,BH,Desktop,0,0,0.0,403,351,72,104,54,38,4947.86
2024-04-01,12,BH,Mobile,0,0,0.0,1250,905,226,213,110,76,9503.33
2024-04-01,12,BH,Tablet,0,0,0.0,87,67,16,18,9,6,816.09
2024-04-01,12,OM,Desktop,0,0,0.0,466,413,85,115,61,42,4887.63
2024-04-01,12,OM,Mobile,0,0,0.0,1417,1040,254,230,124,88,10094.17
2024-04-01,12,OM,Tablet,0,0,0.0,98,76,18,20,10,7,852.0
2024-04-01,12,QA,Desktop,0,0,0.0,776,681,142,236,123,88,15018.99
2024-04-01,12,QA,Mobile,0,0,0.0,2473,1814,446,482,245,173,30440.34
2024-04-01,12,QA,Tablet,0,0,0.0,167,130,30,40,21,15,2535.06
2024-04-01,12,SA,Desktop,0,0,0.0,1952,1726,357,515,265,183,23495.21
2024-04-01,12,SA,Mobile,0,0,0.0,6002,4403,1052,1059,539,381,50249.97
2024-04-01,12,SA,Tablet,0,0,0.0,381,298,70,81,42,30,4188.09
2024-04-01,13,AE,Desktop,0,0,0.0,3085,2404,869,849,437,302,46362.24
2024-04-01,13,AE,Mobile,0,0,0.0,9809,6671,2774,1670,884,618,91253.64
2024-04-01,13,AE,Tablet,0,0,0.0,656,454,182,136,71,49,7311.36
2024-04-01,13,BH,Desktop,0,0,0.0,386,301,106,91,47,32,4054.33
2024-04-01,13,BH,Mobile,0,0,0.0,1274,837,360,193,102,70,8404.39
2024-04-01,13,BH,Tablet,0,0,0.0,90,63,26,18,9,6,808.61
2024-04-01,13,OM,Desktop,0,0,0.0,455,355,127,107,55,38,4349.57
2024-04-01,13,OM,Mobile,0,0,0.0,1535,998,426,218,114,79,9190.58
2024-04-01,13,OM,Tablet,0,0,0.0,108,75,30,19,10,7,840.33
2024-04-01,13,QA,Desktop,0,0,0.0,822,641,230,235,125,86,14694.67
2024-04-01,13,QA,Mobile,0,0,0.0,2819,1841,792,499,260,176,28513.1
2024-04-01,13,QA,Tablet,0,0,0.0,172,119,47,37,19,14,2274.07
2024-04-01,13,SA,Desktop,0,0,0.0,2061,1611,574,518,263,189,23825.99
2024-04-01,13,SA,Mobile,0,0,0.0,6399,4124,1783,1043,540,379,47472.8
2024-04-01,13,SA,Tablet,0,0,0.0,447,318,128,89,47,31,4129.52
2024-04-01,14,AE,Desktop,0,0,0.0,693,530,377,101,53,29,4149.99
2024-04-01,14,AE,Mobile,0,0,0.0,2064,1333,1137,192,99,56,8345.58
2024-04-01,14,AE,Tablet,0,0,0.0,143,98,80,17,9,5,725.85
2024-04-01,14,BH,Desktop,0,0,0.0,91,71,49,12,6,3,402.58
2024-04-01,14,BH,Mobile,0,0,0.0,279,182,155,24,12,7,804.39
2024-04-01,14,BH,Tablet,0,0,0.0,19,13,10,2,1,1,68.16
2024-04-01,14,OM,Desktop,0,0,0.0,102,78,56,13,7,4,425.93
2024-04-01,14,OM,Mobile,0,0,0.0,317,203,172,25,13,7,724.98
2024-04-01,14,OM,Tablet,0,0,0.0,23,15,12,2,1,1,69.63
2024-04-01,14,QA,Desktop,0,0,0.0,174,130,96,27,14,8,1283.98
2024-04-01,14,QA,Mobile,0,0,0.0,555,355,303,55,29,16,2363.28
2024-04-01,14,QA,Tablet,0,0,0.0,37,25,20,5,2,1,191.07
2024-04-01,14,SA,Desktop,0,0,0.0,450,339,246,59,31,18,2229.55
2024-04-01,14,SA,Mobile,0,0,0.0,1401,886,767,123,65,36,4414.85
2024-04-01,14,SA,Tablet,0,0,0.0,91,62,51,10,5,3,340.88
2024-04-08,1,AE,Desktop,5136,998,1228.62,1128,1036,694,559,295,205,26595.38
2024-04-08,1,AE,Mobile,18564,3299,3921.43,3706,2891,2253,1093,582,392,47518.87
2024-04-08,1,AE,Tablet,1226,227,278.12,255,212,161,103,54,36,4560.7
2024-04-08,1,BH,Desktop,826,168,164.84,190,173,117,82,43,29,3261.13
2024-04-08,1,BH,Mobile,3455,568,561.76,641,491,395,176,90,61,6537.6
2024-04-08,1,BH,Tablet,207,37,36.91,42,34,26,14,8,5,553.98
2024-04-08,1,OM,Desktop,1242,248,206.51,278,257,171,115,59,39,3957.39
2024-04-08,1,OM,Mobile,4129,701,617.88,792,600,506,208,108,73,7186.57
2024-04-08,1,OM,Tablet,259,49,43.57,55,45,34,18,9,6,637.15
2024-04-08,1,QA,Desktop,1357,257,346.77,291,268,179,146,76,53,7324.11
2024-04-08,1,QA,Mobile,4586,767,1058.21,868,680,539,286,156,107,14525.52
2024-04-08,1,QA,Tablet,296,54,73.71,62,51,38,26,14,9,1382.29
2024-04-08,1,SA,Desktop,4048,810,843.32,915,843,562,398,203,136,15448.96
2024-04-08,1,SA,Mobile,14591,2561,2797.77,2918,2209,1810,850,459,313,34011.4
2024-04-08,1,SA,Tablet,993,178,187.29,201,169,122,70,37,26,2898.91
2024-04-08,2,AE,Desktop,22021,1110,3048.53,1256,983,678,346,182,100,13534.86
2024-04-08,2,AE,Mobile,79795,3371,9825.57,3834,2558,2131,674,352,198,25629.61
2024-04-08,2,AE,Tablet,5037,230,661.01,261,182,145,56,30,17,2212.59
2024-04-08,2,BH,Desktop,3464,177,394.58,203,160,110,50,26,15,1651.1
2024-04-08,2,BH,Mobile,13198,550,1269.34,629,417,354,97,50,28,3087.46
2024-04-08,2,BH,Tablet,875,40,89.8,45,31,25,9,4,2,252.24
2024-04-08,2,OM,Desktop,4477,224,463.79,254,197,142,61,33,19,1957.43
